customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST00714,Female,0,No,Yes,4,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card,85.78094907459709,343.02,Yes
CUST00715,Female,0,Yes,Yes,26,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,47.572136787516285,1227.24,No
CUST00716,Male,0,No,Yes,42,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card,78.53436554490435,3300.61,No
CUST00717,Female,0,Yes,Yes,30,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card,47.13835255667131,1420.76,No
CUST00718,Female,0,No,No,16,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer,50.71809994607683,806.23,Yes
CUST00719,Female,0,Yes,No,53,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,46.97387561569215,2484.04,No
CUST00720,Female,1,No,No,61,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,66.73698640990571,4073.13,No
CUST00721,Male,0,No,Yes,31,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card,57.54817817964762,1790.35,Yes
CUST00722,Female,0,Yes,Yes,39,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,77.79648205747966,3029.06,No
CUST00723,Male,1,Yes,Yes,12,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,62.559536652499304,759.36,Yes
CUST00724,Male,0,Yes,Yes,34,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,66.50311551267762,2269.65,No
CUST00725,Male,0,No,No,4,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,83.49808748687194,328.0,No
CUST00726,Male,0,Yes,Yes,28,Yes,No phone service,DSL,No,No,No,No,No,Yes,Two year,Yes,Mailed check,50.97744089170883,1422.64,No
CUST00727,Male,0,No,No,69,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card,81.42001818804398,5621.99,No
CUST00728,Male,1,Yes,Yes,24,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,51.48087112108456,1244.58,No
CUST00729,Female,0,Yes,Yes,21,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card,78.63067996253491,1655.44,Yes
CUST00730,Male,1,No,No,65,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card,52.931405102580705,3439.44,No
CUST00731,Male,0,Yes,No,44,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Mailed check,69.50206616115119,3051.47,No
CUST00732,Male,0,No,Yes,68,Yes,Yes,No,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,32.28310425625178,2194.47,No
CUST00733,Female,0,No,Yes,71,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer,73.61261729070395,5228.63,No
CUST00734,Female,0,No,No,0,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,70.21970570802507,-3.38,No
CUST00735,Male,0,No,Yes,43,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer,84.53769396212827,3635.33,No
CUST00736,Female,1,No,Yes,38,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card,49.15890213212195,1860.64,Yes
CUST00737,Male,0,Yes,No,53,Yes,No,No,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,32.8887010981808,1742.14,No
CUST00738,Male,1,Yes,No,28,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,51.426434373565094,1431.76,No
CUST00739,Female,0,Yes,No,53,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,28.12355044100399,1481.53,No
CUST00740,Male,1,No,No,15,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card,78.601473109622,1186.17,No
CUST00741,Female,0,Yes,No,19,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Credit card,77.1547712868768,1460.04,No
CUST00742,Female,0,No,No,45,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,79.03208324983406,3557.95,Yes
CUST00743,Male,0,No,No,66,Yes,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,71.67197129468137,4723.33,Yes
CUST00744,Male,0,No,No,64,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,79.7648182878862,5100.2,No
CUST00745,Female,0,No,Yes,57,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,61.20109532016157,3485.69,No
CUST00746,Male,0,Yes,No,52,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,70.96192970697487,3682.89,No
CUST00747,Male,0,No,No,0,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,83.61040934526298,-9.08,Yes
CUST00748,Male,1,No,No,65,Yes,Yes,No,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,32.15691367972886,2097.74,No
CUST00749,Female,0,Yes,No,28,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer,76.75643832538866,2139.42,No
CUST00750,Female,0,Yes,No,69,Yes,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,42.533785948579514,2926.06,No
CUST00751,Male,0,No,Yes,7,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,Yes,Credit card,53.91550049412871,383.51,No
CUST00752,Female,0,No,No,28,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,84.41027082657575,2359.13,Yes
CUST00753,Female,0,No,Yes,50,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.69630104269997,2789.27,No
CUST00754,Female,0,No,No,32,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer,50.0137193457052,1593.36,No
CUST00755,Female,0,No,Yes,2,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Mailed check,81.05385608012656,156.85,No
CUST00756,Female,0,No,No,59,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card,81.16307649846694,4790.08,No
CUST00757,Male,0,Yes,Yes,34,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card,76.70304704943496,2617.68,No
CUST00758,Male,0,Yes,No,68,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Bank transfer,51.8641088162313,3518.23,Yes
CUST00759,Male,0,Yes,No,19,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,84.52351102348426,1603.96,No
CUST00760,Female,0,No,Yes,38,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Mailed check,55.173819588480455,2087.47,No
CUST00761,Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card,65.30316604335155,189.89,No
CUST00762,Male,0,No,No,18,No,No phone service,DSL,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,57.645566325310305,1045.77,No
CUST00763,Female,0,Yes,Yes,44,No,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,28.354279612678816,1239.52,No
CUST00764,Male,0,No,No,42,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card,86.19421553934546,3627.29,Yes
CUST00765,Male,0,No,Yes,12,Yes,No phone service,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card,72.48723635296662,863.4,Yes
CUST00766,Male,0,No,No,12,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,75.22706003172102,909.96,No
CUST00767,Female,0,No,No,59,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Mailed check,81.18353378978556,4790.59,No
CUST00768,Female,0,Yes,No,56,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,53.945716984632384,3028.52,No
CUST00769,Male,0,No,No,51,No,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,87.91874265062512,4476.89,Yes
CUST00770,Male,0,Yes,Yes,52,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer,54.68270930264492,2848.74,No
CUST00771,Male,1,Yes,Yes,42,No,Yes,No,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer,36.802129044188824,1549.3,No
CUST00772,Male,0,No,No,71,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Credit card,76.21429378619504,5412.07,No
CUST00773,Female,0,No,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card,72.0231451838575,5119.86,No
CUST00774,Female,0,No,No,41,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Electronic check,72.85215875125223,2989.9,No
CUST00775,Male,0,No,No,25,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer,65.12713481592995,1635.72,No
CUST00776,Male,0,No,No,22,Yes,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer,58.13065949255669,1276.5,No
CUST00777,Female,1,No,No,42,Yes,Yes,No,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card,29.97257237271609,1260.65,Yes
CUST00778,Female,0,No,No,27,Yes,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card,79.56634322863937,2155.7,No
CUST00779,Male,0,Yes,No,8,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Mailed check,72.52671748614794,574.51,No
CUST00780,Male,0,Yes,No,19,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer,76.71141649746065,1457.23,No
CUST00781,Male,0,Yes,Yes,55,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,58.29584471363431,3215.49,No
CUST00782,Female,0,No,No,38,Yes,No,No,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer,45.51587660806634,1729.08,No
CUST00783,Female,0,Yes,No,50,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Credit card,59.84460957973865,2987.29,No
CUST00784,Female,0,Yes,No,11,No,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,62.188190436735276,681.09,Yes
CUST00785,Male,0,Yes,Yes,54,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,60.84390746570191,3293.27,No
CUST00786,Male,0,No,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,73.94960427610349,748.59,No
CUST00787,Female,0,Yes,No,25,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Credit card,80.17275402673266,2013.32,No
CUST00788,Female,0,No,No,41,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,63.39013603159802,2602.97,Yes
CUST00789,Male,0,Yes,Yes,26,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Bank transfer,62.29345534329773,1619.82,No
CUST00790,Female,0,No,Yes,10,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,No,Electronic check,48.69360070611639,480.59,No
CUST00791,Female,0,Yes,No,37,Yes,Yes,No,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card,36.53432687502629,1344.23,No
CUST00792,Male,0,Yes,No,42,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,65.76910907898379,2753.5,Yes
CUST00793,Female,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,71.26052608952406,1273.04,Yes
CUST00794,Male,0,Yes,No,63,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,82.348586929986,5195.52,Yes
CUST00795,Male,0,Yes,Yes,5,No,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Bank transfer,73.41122312714315,373.24,No
CUST00796,Male,0,Yes,No,45,Yes,No,No,No,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,36.954834063635026,1664.32,No
CUST00797,Male,0,Yes,Yes,41,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,No,Bank transfer,46.50133845830025,1916.53,No
CUST00798,Male,0,Yes,No,64,Yes,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,40.58197770130287,2606.31,Yes
CUST00799,Male,0,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer,78.7310256560893,5593.01,No
CUST00800,Male,0,No,No,58,Yes,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,47.88943417964854,2776.88,Yes
CUST00801,Female,1,No,No,51,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,67.90320603933566,3456.11,No
CUST00802,Male,0,No,No,46,No,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card,67.06228137430155,3085.18,No
CUST00803,Male,0,Yes,No,6,No,No phone service,No,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,44.75397371863883,261.68,No
CUST00804,Female,0,No,Yes,10,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,55.14241967922372,549.39,No
CUST00805,Female,1,Yes,No,60,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,22.0828135862508,1333.82,No
CUST00806,Female,0,Yes,No,67,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,56.08570337863651,3754.58,Yes
CUST00807,Male,0,No,Yes,24,Yes,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,72.22999959593749,1726.58,No
CUST00808,Female,0,Yes,No,11,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,68.73840085965452,757.77,Yes
CUST00809,Male,0,Yes,No,25,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,70.85451696857439,1773.41,No
CUST00810,Male,0,No,No,11,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer,65.02301905164447,709.13,Yes
CUST00811,Male,1,No,No,42,Yes,No,No,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,31.95548398356102,1336.06,No
CUST00812,Male,0,No,No,50,Yes,No phone service,No,No,No,No,Yes,Yes,Yes,Two year,No,Bank transfer,42.300109887745776,2124.8,No
CUST00813,Female,0,No,Yes,36,Yes,No,No,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,33.01453027824047,1183.39,Yes
CUST00814,Female,0,No,Yes,45,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,No,Bank transfer,51.48793115587168,2323.72,No
CUST00815,Male,0,Yes,No,52,Yes,No phone service,No,No,No,No,No,No,Yes,Two year,Yes,Credit card,28.23896027771051,1467.83,No
CUST00816,Male,0,Yes,No,12,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card,69.26792494409301,829.91,No
CUST00817,Male,0,Yes,Yes,53,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,69.55358387995125,3682.24,Yes
CUST00818,Female,0,Yes,No,56,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,57.658784853850975,3234.37,Yes
CUST00819,Male,0,Yes,No,3,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,54.08234620821956,169.86,No
CUST00820,Male,0,No,No,48,No,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,46.920750919082096,2247.42,No
CUST00821,Female,0,No,Yes,6,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer,78.45931785659249,462.66,No
CUST00822,Female,1,No,No,10,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card,38.56575499282873,378.4,Yes
CUST00823,Male,0,Yes,No,53,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Credit card,82.32624446009375,4369.15,No
CUST00824,Female,1,No,No,44,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Electronic check,81.26493131835205,3574.37,No
CUST00825,Female,0,No,No,22,Yes,Yes,No,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,39.21215100106286,855.31,No
CUST00826,Male,0,No,No,27,No,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Electronic check,56.832933635594216,1531.29,No
CUST00827,Female,0,Yes,No,56,Yes,Yes,No,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,33.03019382299367,1849.98,Yes
CUST00828,Male,0,No,Yes,25,Yes,No phone service,Fiber optic,No,No,No,No,No,No,One year,No,Credit card,64.76607181487483,1626.19,No
CUST00829,Female,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Credit card,82.99512503962092,1994.72,No
CUST00830,Male,0,Yes,No,53,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,Yes,Credit card,55.055411497732905,2911.46,No
CUST00831,Male,0,Yes,No,28,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,78.77327774302219,2198.83,Yes
CUST00832,Male,0,No,Yes,35,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,56.96741000209651,1992.11,No
CUST00833,Female,1,No,Yes,13,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,79.00627294594898,1018.59,No
CUST00834,Male,1,Yes,No,34,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer,53.20251730370181,1814.0,No
CUST00835,Female,0,Yes,No,29,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,44.60748134994372,1291.65,No
CUST00836,Male,0,No,No,16,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Mailed check,72.29400626696523,1153.56,No
CUST00837,Male,0,Yes,No,66,No,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card,56.83409463617351,3751.23,No
CUST00838,Female,0,Yes,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,77.77890142392175,2259.77,Yes
CUST00839,Male,0,Yes,No,44,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,No,Bank transfer,57.00664116688442,2509.68,No
CUST00840,Male,0,No,No,50,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Mailed check,82.9331817133445,4152.71,No
CUST00841,Female,0,Yes,No,46,Yes,No,No,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer,39.29217051840264,1810.03,No
CUST00842,Male,1,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card,79.95048723407716,4163.18,No
CUST00843,Male,0,Yes,Yes,63,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,No,Mailed check,51.973414181912894,3278.26,No
CUST00844,Male,0,No,No,37,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Electronic check,70.92977992512826,2618.26,No
CUST00845,Male,0,No,No,63,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,75.75433069603496,4763.57,No
CUST00846,Female,0,No,Yes,6,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card,83.35418004724201,508.19,No
CUST00847,Female,0,Yes,Yes,21,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,49.37776311058343,1045.85,No
CUST00848,Male,1,No,No,40,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Credit card,70.03124349647372,2805.79,No
CUST00849,Female,0,Yes,Yes,9,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,88.74771362503336,803.21,No
CUST00850,Male,1,No,Yes,56,No,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,58.769210069103046,3286.48,No
CUST00851,Female,0,No,No,6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,48.06416674018791,289.23,Yes
CUST00852,Male,0,No,No,49,Yes,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Credit card,72.48318483024842,3561.52,No
CUST00853,Male,0,No,No,51,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer,68.72752720067173,3512.23,No
CUST00854,Male,0,No,Yes,32,Yes,Yes,No,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card,37.449262251954835,1194.46,No
CUST00855,Male,1,Yes,Yes,0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,84.89353125407585,-3.98,Yes
CUST00856,Male,1,No,No,52,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card,61.53826576723552,3199.66,No
CUST00857,Male,0,Yes,No,59,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card,57.42798264527672,3386.34,No
CUST00858,Female,0,No,No,33,Yes,No phone service,No,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,39.72589536751558,1308.38,No
CUST00859,Male,0,Yes,No,3,Yes,No,No,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer,31.510131174271063,97.07,Yes
CUST00860,Female,1,Yes,No,16,Yes,No phone service,No,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,47.260807566781885,746.4,No
CUST00861,Male,0,Yes,Yes,3,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.78018306659538,274.61,No
CUST00862,Female,0,Yes,No,42,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card,52.4860165955216,2209.21,No
CUST00863,Female,0,No,Yes,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,76.61113241144393,236.44,Yes
CUST00864,Female,0,No,No,0,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card,74.39167190554326,6.83,Yes
CUST00865,Male,0,Yes,No,70,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,No,Mailed check,58.53910824683067,4099.07,No
CUST00866,Male,0,Yes,No,49,Yes,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card,77.54359254356126,3805.24,No
CUST00867,Female,1,No,Yes,60,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,53.23141206259827,3193.73,Yes
CUST00868,Male,0,Yes,Yes,34,Yes,No phone service,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,57.877714800885684,1976.87,No
CUST00869,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card,71.79843066332452,496.4,Yes
CUST00870,Male,1,No,Yes,23,Yes,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer,70.77669170233169,1636.18,Yes
CUST00871,Female,0,No,No,35,Yes,No phone service,No,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,33.68800884902297,1174.25,Yes
CUST00872,Female,1,No,Yes,49,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer,47.050813577663746,2297.54,No
CUST00873,Male,0,Yes,No,42,Yes,No,DSL,No,No,No,No,No,No,One year,No,Bank transfer,47.10419801240664,1977.16,No
CUST00874,Female,0,No,No,26,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,No,Bank transfer,55.913492271705806,1456.05,No
CUST00875,Male,1,Yes,No,31,No,No,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer,64.7054225615576,2000.49,No
CUST00876,Female,0,Yes,No,17,Yes,No phone service,DSL,No,No,Yes,No,Yes,No,One year,No,Electronic check,59.78747914615487,1017.5,No
CUST00877,Female,0,No,Yes,27,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,66.30222615958138,1796.32,No
CUST00878,Male,0,Yes,Yes,28,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,76.03935322972302,2124.24,No
CUST00879,Male,0,No,No,15,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,84.1271672708303,1263.51,No
CUST00880,Male,0,No,No,46,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,29.63683272260502,1360.08,Yes
CUST00881,Female,0,No,No,58,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,79.00310899231113,4582.78,No
CUST00882,Male,1,No,Yes,30,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer,63.63802108432335,1912.48,No
CUST00883,Female,0,Yes,Yes,3,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card,57.03585058998771,168.12,Yes
CUST00884,Female,0,Yes,Yes,36,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,21.78731236595227,794.23,Yes
CUST00885,Male,0,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,63.63323483573751,1019.41,Yes
CUST00886,Male,0,Yes,Yes,38,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,72.91307446274487,2777.19,No
CUST00887,Female,0,No,No,47,Yes,Yes,No,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer,36.015346226306264,1697.22,No
CUST00888,Female,1,No,Yes,45,Yes,Yes,No,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card,31.627528862141638,1430.29,No
CUST00889,Male,0,No,No,47,Yes,No,No,No,No,No,Yes,Yes,No,Two year,Yes,Credit card,35.48701255606236,1661.37,No
CUST00890,Male,0,Yes,No,38,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,73.57546589936845,2790.32,No
CUST00891,Male,0,Yes,No,3,No,Yes,DSL,No,No,Yes,Yes,No,No,One year,Yes,Bank transfer,55.14170546707602,165.17,No
CUST00892,Male,0,Yes,No,29,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,26.834966170980852,785.26,No
